https://movie.douban.com/subject/1297447/,倩女幽魂,1987,中国香港,8.8,655156人评价
https://movie.douban.com/subject/4202302/,借东西的小人阿莉埃蒂,2010,日本,8.9,486973人评价
https://movie.douban.com/subject/1305164/,甜蜜蜜,1996,中国香港,8.9,464793人评价
https://movie.douban.com/subject/1297052/,侧耳倾听,1995,日本,8.9,409659人评价
https://movie.douban.com/subject/5989818/,萤火之森,2011,日本,8.9,466623人评价
https://movie.douban.com/subject/1292274/,幸福终点站,2004,美国,8.8,495621人评价
https://movie.douban.com/subject/2353023/,驯龙高手,2010,美国,8.7,677509人评价
https://movie.douban.com/subject/10577869/,时空恋旅人,2013,英国,8.8,561750人评价
https://movie.douban.com/subject/3072124/,玛丽和马克思,2009,澳大利亚 美国,8.9,389575人评价
https://movie.douban.com/subject/1291579/,怪兽电力公司,2001,美国,8.7,588400人评价
https://movie.douban.com/subject/1291545/,大鱼,2003,美国,8.8,512149人评价
https://movie.douban.com/subject/4268598/,告白,2010,日本,8.8,614891人评价
https://movie.douban.com/subject/1294240/,教父3,1990,美国,9.0,321736人评价
https://movie.douban.com/subject/4917726/,阳光姐妹淘,2011,韩国,8.8,546405人评价
https://movie.douban.com/subject/3287562/,神偷奶爸,2010,美国 法国,8.6,855738人评价
https://movie.douban.com/subject/26628357/,一个叫欧维的男人决定去死,2015,瑞典,8.9,394311人评价
https://movie.douban.com/subject/1418200/,傲慢与偏见,2005,法国 英国 美国,8.7,700651人评价
https://movie.douban.com/subject/1858711/,玩具总动员3,2010,美国,8.9,452851人评价
https://movie.douban.com/subject/1316510/,射雕英雄传之东成西就,1993,中国香港,8.7,571021人评价
https://movie.douban.com/subject/25986180/,釜山行,2016,韩国,8.6,1062680人评价
https://movie.douban.com/subject/21360417/,恐怖直播,2013,韩国,8.7,581416人评价
https://movie.douban.com/subject/6307447/,被解救的姜戈,2012,美国,8.8,539696人评价
https://movie.douban.com/subject/27010768/,寄生虫,2019,韩国,8.8,1222755人评价
https://movie.douban.com/subject/1395091/,未麻的部屋,1997,日本,9.0,271899人评价
https://movie.douban.com/subject/1307315/,哪吒闹海,1979,中国大陆,9.1,226968人评价
https://movie.douban.com/subject/26325320/,血战钢锯岭,2016,澳大利亚 美国,8.7,708667人评价
https://movie.douban.com/subject/4920389/,头号玩家,2018,美国,8.7,1223471人评价
https://movie.douban.com/subject/1306861/,我是山姆,2001,美国,9.0,291139人评价
https://movie.douban.com/subject/1309055/,哈利·波特与火焰杯,2005,英国 美国,8.7,549951人评价
https://movie.douban.com/subject/1295399/,七武士,1954,日本,9.3,172331人评价
https://movie.douban.com/subject/10437779/,新世界,2013,韩国,8.9,344682人评价
https://movie.douban.com/subject/1303037/,喜宴,1993,中国台湾 美国,8.9,308028人评价
https://movie.douban.com/subject/1302467/,黑客帝国3：矩阵革命,2003,美国,8.8,401839人评价
https://movie.douban.com/subject/10463953/,模仿游戏,2014,英国 美国,8.7,558363人评价
https://movie.douban.com/subject/1417598/,电锯惊魂,2004,美国,8.7,467903人评价
https://movie.douban.com/subject/1291557/,花样年华,2000,中国香港,8.7,523257人评价
https://movie.douban.com/subject/26611804/,三块广告牌,2017,美国 英国,8.7,738679人评价
https://movie.douban.com/subject/1291822/,卢旺达饭店,2004,英国 南非 意大利 美国,8.9,287783人评价
https://movie.douban.com/subject/10533913/,头脑特工队,2015,美国,8.8,534365人评价
https://movie.douban.com/subject/26683290/,你的名字。,2016,日本,8.5,1236576人评价
https://movie.douban.com/subject/1907966/,疯狂原始人,2013,美国,8.7,760936人评价
https://movie.douban.com/subject/1292208/,上帝之城,2002,巴西 法国,9.0,273089人评价
https://movie.douban.com/subject/1793929/,达拉斯买家俱乐部,2013,美国,8.8,403011人评价
https://movie.douban.com/subject/1578507/,谍影重重3,2007,美国 德国,8.8,377102人评价
https://movie.douban.com/subject/1291585/,风之谷,1984,日本,8.9,324653人评价
https://movie.douban.com/subject/1297574/,英雄本色,1986,中国香港,8.6,469582人评价
https://movie.douban.com/subject/1295409/,纵横四海,1991,中国香港,8.8,370258人评价
https://movie.douban.com/subject/25917973/,心迷宫,2014,中国大陆,8.7,452344人评价
https://movie.douban.com/subject/1293181/,惊魂记,1960,美国,9.0,240418人评价
https://movie.douban.com/subject/3792799/,岁月神偷,2010,中国香港 中国大陆,8.7,531220人评价
https://movie.douban.com/subject/1297518/,九品芝麻官,1994,中国香港 中国大陆,8.6,569883人评价
https://movie.douban.com/subject/1304447/,记忆碎片,2000,美国,8.7,544942人评价
https://movie.douban.com/subject/25895901/,海街日记,2015,日本,8.8,386850人评价
https://movie.douban.com/subject/1959195/,忠犬八公物语,1987,日本,9.2,171250人评价
https://movie.douban.com/subject/24750126/,荒蛮故事,2014,阿根廷 西班牙,8.8,391478人评价
https://movie.douban.com/subject/1300374/,绿里奇迹,1999,美国,8.9,280339人评价
https://movie.douban.com/subject/25773932/,爆裂鼓手,2014,美国,8.7,510209人评价
https://movie.douban.com/subject/10808442/,爱在午夜降临前,2013,美国 希腊,8.8,333931人评价
https://movie.douban.com/subject/2209573/,贫民窟的百万富翁,2008,英国,8.6,676978人评价
https://movie.douban.com/subject/1292401/,真爱至上,2003,英国 美国 法国,8.6,657989人评价
https://movie.douban.com/subject/27622447/,小偷家族,2018,日本,8.7,739197人评价
https://movie.douban.com/subject/1292328/,东邪西毒,1994,中国香港 中国台湾,8.6,522149人评价
https://movie.douban.com/subject/6534248/,无敌破坏王,2012,美国,8.7,475588人评价
https://movie.douban.com/subject/1862151/,疯狂的石头,2006,中国大陆 中国香港,8.5,724467人评价
https://movie.douban.com/subject/1291578/,冰川时代,2002,美国,8.6,551514人评价
https://movie.douban.com/subject/1828115/,色，戒,2007,中国台湾 中国大陆 美国 中国香港,8.6,653721人评价
https://movie.douban.com/subject/1978709/,黑天鹅,2010,美国,8.6,723424人评价
https://movie.douban.com/subject/4848115/,你看起来好像很好吃,2010,日本,8.9,298464人评价
https://movie.douban.com/subject/3011051/,恐怖游轮,2009,英国 澳大利亚,8.5,736857人评价
https://movie.douban.com/subject/1293460/,雨中曲,1952,美国,9.1,189438人评价
https://movie.douban.com/subject/1291870/,雨人,1988,美国,8.7,364988人评价
https://movie.douban.com/subject/1309163/,恋恋笔记本,2004,美国,8.6,592404人评价
https://movie.douban.com/subject/1292226/,2001太空漫游,1968,英国 美国,8.9,272812人评价
https://movie.douban.com/subject/1307811/,魔女宅急便,1989,日本,8.7,406918人评价
https://movie.douban.com/subject/1293318/,萤火虫之墓,1988,日本,8.7,373485人评价
https://movie.douban.com/subject/1293908/,城市之光,1931,美国,9.3,124647人评价
https://movie.douban.com/subject/1308857/,可可西里,2004,中国大陆 中国香港,8.8,266639人评价
https://movie.douban.com/subject/1867345/,遗愿清单,2007,美国,8.7,380102人评价
https://movie.douban.com/subject/1296909/,虎口脱险,1966,法国 英国,8.9,221805人评价
https://movie.douban.com/subject/27059130/,大佛普拉斯,2017,中国台湾,8.7,383562人评价
https://movie.douban.com/subject/1302827/,人工智能,2001,美国 英国,8.7,394125人评价
https://movie.douban.com/subject/4739952/,初恋这件小事,2010,泰国,8.4,901850人评价
https://movie.douban.com/subject/3075287/,源代码,2011,美国 加拿大,8.5,750130人评价
https://movie.douban.com/subject/1292329/,牯岭街少年杀人事件,1991,中国台湾,8.9,244339人评价
https://movie.douban.com/subject/25980443/,海边的曼彻斯特,2016,美国,8.6,440658人评价
https://movie.douban.com/subject/1307106/,无间道2,2003,中国香港,8.7,396985人评价
https://movie.douban.com/subject/1461403/,茶馆,1982(中国大陆),中国大陆,9.5,93549人评价
https://movie.douban.com/subject/1291879/,罗生门,1950,日本,8.8,276523人评价
https://movie.douban.com/subject/1291844/,终结者2：审判日,1991,美国 法国,8.8,307011人评价
https://movie.douban.com/subject/26430107/,二十二,2015,中国大陆,8.7,268638人评价
https://movie.douban.com/subject/1310177/,东京教父,2003,日本,9.0,178396人评价
https://movie.douban.com/subject/26787574/,奇迹男孩,2017,美国 中国香港,8.6,504906人评价
https://movie.douban.com/subject/1303394/,青蛇,1993,中国香港 中国大陆,8.6,464056人评价
https://movie.douban.com/subject/25724855/,房间,2015,爱尔兰 加拿大 英国 美国,8.8,340042人评价
https://movie.douban.com/subject/1307856/,背靠背，脸对脸,1994,中国大陆 中国香港,9.5,96401人评价
https://movie.douban.com/subject/1292287/,新龙门客栈,1992,中国香港 中国大陆,8.6,393912人评价
https://movie.douban.com/subject/3592854/,疯狂的麦克斯4：狂暴之路,2015,澳大利亚 美国,8.6,467785人评价
